Ion;Wavelength;Unc.;Acc.
Fe I;603.40351;0.00011;
Fe I;603.5337;0.0007;
Fe I;603.5337;0.0007;
Fe III;603.5532;0.002;C+
Fe I;603.6457;0.0007;
Fe III;603.656;0.002;B
Fe III;603.908;0.002;C
Fe I;604.20948;0.00004;
Fe I;604.2225;0.0003;
Fe III;604.2935;0.002;B
Fe III;604.4166;0.002;C+
Fe II;604.54693;0.00007;D
Fe III;604.773;0.003;
Fe III;604.791;0.003;C+
Fe II;604.80925;0.00003;D
Fe III;604.8345;0.002;B
Fe III;604.872;0.004;B
Fe II;604.94397;0.0001;C+
Fe II;604.9579;0.0003;
Fe I;605.40738;0.00011;
Fe III;605.4177;0.002;B
Fe II;605.46216;0.00011;
Fe III;605.477;0.003;C+
Fe III;605.477;0.003;D+
Fe I;605.5091;0.0007;
Fe I;605.5401;0.0006;
Fe I;605.60043;0.00011;
Fe III;605.6356;0.002;B
Fe III;605.7126;0.002;B
Fe I;605.72581;0.00011;
Fe III;605.7637;0.002;C+
Fe III;605.8459;0.002;B
Fe III;605.9013;0.002;C
Fe I;606.06239;0.00011;
Fe I;606.0808;0.0003;
Fe II;606.09681;0.00003;D+
Fe II;606.10788;0.00003;D
Fe I;606.2848;0.00011;
Fe I;606.2944;0.0003;
Fe I;606.5482;0.0007;B
Fe I;606.5482;0.0007;
Fe I;606.58;0.0003;
Fe II;606.76107;0.00012;D+
Fe II;606.96694;0.00011;C+
Fe II;607.14196;0.00011;B+
Fe I;607.142;0.0007;
Fe III;607.7784;0.002;C+
Fe II;607.8307;0.0002;D+
Fe I;607.84907;0.00011;
Fe I;607.90089;0.00011;E
Fe I;608.171;0.0003;
Fe I;608.1828;0.0003;
Fe III;608.204;0.003;C
Fe III;608.204;0.003;
Fe I;608.27102;0.00011;B
Fe II;608.28863;0.00019;D+
Fe II;608.28863;0.00019;C+
Fe I;608.3663;0.0003;
Fe II;608.4103;0.0003;E
Fe III;608.4228;0.002;
Fe I;608.52587;0.00011;D+
Fe II;608.5941;0.0003;D+
Fe VII;608.692;0.008;C
Fe I;608.7878;0.0007;
Fe II;608.83069;0.00013;D
Fe II;608.8755;0.0007;
Fe II;609.11614;0.00011;
Fe I;609.172;0.0003;
Fe II;609.172;0.00011;
Fe III;609.216;0.005;
Fe I;609.3644;0.00011;E
Fe I;609.43732;0.00011;E
Fe I;609.66649;0.00011;E
Fe I;609.7081;0.0003;
Fe III;609.7398;0.002;C
Fe I;609.82443;0.00011;
Fe II;609.85;0.0009;
Fe I;610.02713;0.00011;
Fe I;610.2177;0.0007;
Fe I;610.2177;0.0007;
Fe I;610.31847;0.00011;
Fe I;610.32935;0.00011;C
Fe I;610.5131;0.00011;
Fe I;610.7329;0.0007;
Fe II;610.76525;0.00015;
Fe II;611.333;0.003;E
Fe III;611.7468;0.002;C+
Fe I;612.0249;0.00011;B+
Fe I;612.79062;0.00011;D+
Fe I;613.579;0.0003;
Fe I;613.66149;0.00011;B
Fe I;613.69943;0.00011;B
Fe I;613.7286;0.0006;
Fe I;613.7498;0.0003;
Fe I;613.76913;0.00011;B
Fe I;613.9867;0.0006;
Fe II;614.045;0.0003;
Fe I;614.17316;0.00011;B
Fe II;614.7734;0.0003;E
Fe I;614.78343;0.00011;C+
Fe II;614.9231;0.0003;E
Fe III;614.9993;0.002;B
Fe I;615.16177;0.00011;B
Fe III;615.4359;0.002;B
Fe II;615.5469;0.0004;D
Fe I;615.7728;0.00011;D
Fe III;615.8794;0.002;
Fe I;615.9377;0.0003;
Fe I;616.35441;0.00011;C+
Fe I;616.53599;0.00011;C+
Fe III;616.546;0.003;B
Fe I;616.9597;0.0003;
Fe III;616.974;0.003;B
Fe III;616.974;0.003;B
Fe II;616.9816;0.0004;
Fe I;617.05067;0.00011;
Fe II;617.2627;0.0004;D+
Fe I;617.33352;0.00011;B
Fe II;617.5135;0.0003;D+
Fe II;617.9378;0.0015;E
Fe I;618.02038;0.00011;D+
Fe III;618.1698;0.002;B
Fe II;618.1997;0.0002;
Fe III;618.5259;0.002;C+
Fe I;618.5697;0.0003;
Fe III;618.6059;0.002;C+
Fe III;618.656;0.002;
Fe I;618.799;0.00011;E
Fe I;619.1558;0.0008;C+
Fe I;619.1558;0.0008;
Fe III;619.456;0.003;C
Fe III;619.479;0.003;B
Fe III;619.5432;0.002;
Fe I;620.03125;0.00012;C+
Fe III;620.1373;0.002;B
Fe III;620.304;0.003;C+
Fe III;620.6089;0.002;C+
Fe V;620.8;0.1;C+
Fe III;620.8371;0.002;C
Fe I;621.34299;0.00012;D+
Fe I;621.51434;0.00012;C+
Fe II;621.5763;0.0007;
Fe I;621.92806;0.00012;B
Fe I;622.0783;0.0006;
Fe III;622.558;0.003;
Fe I;622.625;0.0006;
Fe I;622.6736;0.0006;
Fe III;622.749;0.003;
Fe I;622.9228;0.0003;D+
Fe I;623.07226;0.00012;B
Fe I;623.26408;0.00012;B
Fe II;623.8375;0.0015;D
Fe II;623.994;;E
Fe I;624.031;0.0006;
Fe I;624.06458;0.00012;D+
Fe I;624.63184;0.00012;B
Fe II;624.7559;0.0002;D
Fe II;624.8907;0.0005;
Fe I;625.2555;0.00012;B
Fe I;625.3831;0.0008;
Fe I;625.42581;0.00012;C+
Fe I;625.63611;0.00012;C
Fe III;625.9809;0.002;
Fe I;626.51335;0.00012;B
Fe I;627.02246;0.00012;D
Fe II;627.0755;0.0003;D
Fe I;627.1278;0.0003;C+
Fe II;627.553;;C
Fe III;627.968;0.003;
Fe I;628.06178;0.00012;B+
Fe I;628.0774;0.0006;
Fe III;628.1201;0.002;
Fe II;628.282;0.0007;
Fe III;628.375;0.005;
Fe III;628.835;0.003;
Fe I;629.09652;0.00012;
Fe I;629.107;0.0006;
Fe II;629.1828;0.0003;B+
Fe I;629.3925;0.0003;
Fe III;629.45;0.003;
Fe I;629.77927;0.00012;B
Fe I;630.15008;0.00012;B
Fe II;630.24097;0.00017;D
Fe I;630.24932;0.00012;
Fe II;630.5294;0.0004;D+
Fe I;630.7854;0.0003;
Fe I;631.14999;0.00012;C+
Fe I;631.277;0.0006;
Fe I;631.53063;0.00012;C
Fe I;631.54121;0.00012;
Fe I;631.5811;0.00012;D
Fe II;631.7374;0.0009;
Fe II;631.7374;0.0009;D
Fe I;631.80171;0.00012;D+
Fe II;631.9364;0.0007;D+
Fe I;632.26851;0.00012;C+
Fe II;632.8523;0.00016;D+
Fe II;633.08489;0.00003;D+
Fe I;633.08491;0.00012;E
Fe II;633.19551;0.00012;D+
Fe I;633.53304;0.00012;C+
Fe II;633.61604;0.00008;
Fe I;633.68239;0.00012;B
Fe I;633.88771;0.00012;D
Fe I;634.41487;0.00012;B
Fe III;634.519;0.003;D
Fe II;634.75543;0.00012;D+
Fe II;634.86304;0.00013;
Fe II;634.9136;0.0003;D
Fe I;635.0544;0.0006;
Fe I;635.1272;0.0003;
Fe I;635.3836;0.0003;B+
Fe I;635.50286;0.00012;C
Fe II;635.71619;0.00009;B+
Fe III;635.781;0.002;
Fe I;635.86333;0.00012;C+
Fe I;635.86972;0.00012;A
Fe II;635.93682;0.00008;
Fe II;636.247;0.0007;C+
Fe I;636.28759;0.00012;E
Fe I;636.43653;0.00012;E
Fe I;636.46947;0.00012;
Fe I;636.712;0.0003;
Fe II;636.7426;0.0014;C+
Fe I;636.8379;0.0008;
Fe I;636.8634;0.0008;
Fe II;636.9015;0.001;D+
Fe II;636.945;;D
Fe II;637.0283;0.0005;
Fe II;637.1135;0.0003;
Fe II;637.17179;0.00014;D+
Fe X;637.451;0.01;C
Fe II;637.5669;0.0009;
Fe II;637.57975;0.00013;B+
Fe I;637.6199;0.0006;
Fe II;637.7676;0.001;C+
Fe I;638.07428;0.00012;C
Fe II;638.2091;0.0008;D
Fe II;638.37296;0.00003;D
Fe II;638.5458;0.00003;D
Fe I;638.57181;0.00012;
Fe II;638.6713;0.0005;D
Fe II;638.9301;0.0009;C+
Fe I;639.25383;0.00012;
Fe I;639.36009;0.00012;C
Fe I;639.7968;0.0006;
Fe I;639.9649;0.0006;
Fe I;640.00008;0.00012;B
Fe I;640.03175;0.00012;C+
Fe II;640.1025;0.0003;
Fe II;640.5086;0.0012;
Fe I;640.80179;0.00012;B
Fe II;640.83343;0.00017;
Fe I;640.8335;0.0003;
Fe I;641.1107;0.0003;
Fe I;641.16489;0.00012;B
Fe I;641.2202;0.0008;
Fe II;641.4258;0.0003;B+
Fe II;641.5552;0.0002;D+
Fe I;641.693;0.0008;
Fe II;641.69303;0.00005;E
Fe II;641.7455;0.0005;
Fe II;641.96449;0.00004;D+
Fe I;641.9645;0.00012;
Fe I;641.99492;0.00012;D
Fe I;642.0065;0.0003;
Fe I;642.13504;0.00012;B
Fe II;642.416;0.0017;
Fe II;642.416;0.0017;D
Fe V;642.45;0.08;C+
Fe II;642.4555;0.0003;
Fe II;642.5057;0.001;
Fe II;642.57233;0.0002;B+
Fe I;643.0846;0.00012;B
Fe II;643.26772;0.00012;D+
Fe II;643.26772;0.00012;C+
Fe II;643.382;0.0015;D
Fe I;643.4876;0.0008;
Fe I;643.64068;0.00012;
Fe II;643.698;0.005;
Fe II;643.8459;0.0011;C+
Fe I;643.8459;0.0008;
Fe I;643.87577;0.00012;
Fe I;643.9562;0.0008;
Fe II;644.0415;;C
Fe II;644.0716;0.0012;
Fe II;644.29584;0.00003;D
Fe II;644.51573;0.0002;
Fe I;644.61;0.0003;
Fe II;644.64083;0.00009;D+
Fe II;645.3705;0.0009;
Fe II;645.5154;0.0006;C+
Fe II;645.58427;0.00004;
Fe II;645.58427;0.00004;D
Fe II;645.63805;0.00003;D
Fe II;645.88;0.0003;
Fe I;645.9286;0.0008;
Fe II;646.028;0.008;
Fe I;646.2725;0.0008;C
Fe I;646.2725;0.0008;C
Fe II;646.39007;0.00014;
Fe II;646.44019;0.00003;D
Fe I;646.46638;0.00013;
Fe II;646.56757;0.00013;D+
Fe I;646.91177;0.00013;
Fe I;646.91926;0.00013;E
Fe I;647.2149;0.0006;
Fe I;647.5624;0.00013;C
Fe I;647.6609;0.0008;
Fe II;648.00895;0.00004;
Fe I;648.18699;0.00013;B
Fe II;648.22047;0.00005;D+
Fe I;648.3946;0.0003;
Fe II;648.5355;0.0006;D+
Fe III;648.605;0.003;D+
Fe II;648.7335;0.0003;D
Fe II;648.84001;0.00017;C+
Fe II;648.932;0.001;C+
Fe II;649.12542;0.00003;
Fe II;649.16651;0.00014;B+
Fe II;649.30406;0.00003;D
Fe I;649.44995;0.00013;
Fe I;649.498;0.00013;B
Fe II;649.52122;0.00006;B+
Fe I;649.57418;0.00013;E
Fe I;649.64661;0.00013;E
Fe II;649.6938;0.0005;B+
Fe II;649.7263;0.0006;
Fe II;649.7498;0.0009;
Fe I;649.89388;0.00013;B+
Fe I;649.9616;0.0006;
Fe I;650.0478;0.0008;
Fe II;650.0478;0.0004;C+
Fe I;650.16718;0.00005;
Fe I;650.41831;0.00013;
Fe I;650.4509;0.0006;
Fe II;650.63408;0.00003;
Fe I;650.96164;0.00013;
Fe II;651.074;0.0012;C+
Fe II;651.60766;0.00006;C+
Fe II;651.70296;0.00003;
Fe II;651.789;0.003;D
Fe I;651.83667;0.00013;D+
Fe II;651.87726;0.00014;D
Fe II;651.9755;0.0012;D
Fe II;651.9755;0.0012;
Fe II;652.47274;0.00009;D+
Fe I;652.85345;0.00005;
Fe II;653.11492;0.00011;C+
Fe II;653.1778;0.0004;D
Fe II;653.1778;0.0004;D+
Fe I;653.3929;0.00013;E
Fe II;653.44714;0.00014;B+
Fe II;653.5044;0.0013;D+
Fe I;653.84934;0.00013;
Fe II;654.02248;0.00019;B+
Fe II;654.1368;0.00006;B+
Fe II;654.38049;0.00009;B+
Fe I;654.6239;0.00013;C
Fe I;654.7576;0.0006;
Fe II;654.8391;0.00006;B+
Fe III;654.949;0.003;
Fe II;655.06309;0.00014;B+
Fe II;655.0795;0.0003;C+
Fe II;655.0861;0.00014;B+
Fe I;655.16776;0.00013;
Fe II;655.23322;0.00019;C
Fe II;655.45466;0.00011;B+
Fe I;655.5869;0.0003;
Fe II;655.6326;0.0015;C+
Fe I;655.67876;0.00013;
Fe II;655.9508;0.0004;D
Fe I;655.9771;0.0003;
Fe II;655.9888;0.0003;
Fe II;656.111;0.003;C+
Fe II;656.22048;0.00003;
Fe II;656.538;0.00004;B+
Fe I;656.92151;0.00013;D
Fe I;657.1167;0.0003;
Fe II;657.14216;0.00004;B+
Fe II;657.176;0.0005;
Fe II;657.34927;0.00017;D
Fe I;657.4228;0.0009;B+
Fe II;657.4486;0.0005;
Fe I;657.50154;0.00013;C+
Fe II;657.6158;0.0018;D+
Fe I;658.12097;0.00013;C+
Fe I;658.4579;0.0003;
Fe II;658.67083;0.00003;
Fe I;659.13125;0.00013;
Fe I;659.2609;0.0009;
Fe I;659.29134;0.00013;C+
Fe I;659.38701;0.00013;B
Fe III;659.509;0.003;
Fe II;659.646;0.0002;
Fe I;659.75606;0.00013;E
Fe II;659.83075;0.00005;
Fe II;660.00257;0.00006;B+
Fe VII;660.08;0.1;C+
Fe I;660.1122;0.0009;
Fe I;660.3196;0.0003;
Fe I;660.334;0.0003;
Fe I;660.45885;0.00013;
Fe I;660.80256;0.00013;
Fe I;660.89521;0.00013;
Fe I;660.91098;0.00013;C+
Fe II;660.9243;0.0003;
Fe II;660.96779;0.00004;C+
Fe I;660.9678;0.0009;
Fe III;661.075;0.003;
Fe II;661.3267;0.0003;
Fe I;661.3825;0.00013;
Fe I;661.4949;0.0007;
Fe II;661.8438;0.00014;D+
Fe II;662.19744;0.00012;B+
Fe I;662.2407;0.0007;
Fe I;662.3791;0.0007;
Fe I;662.50216;0.00013;B+
Fe II;662.72364;0.00009;D+
Fe I;662.75444;0.00013;
Fe II;663.0656;0.0003;D
Fe I;663.1979;0.0004;
Fe I;663.34121;0.00013;
Fe I;663.37492;0.00013;C+
Fe I;663.41067;0.00013;
Fe I;663.6964;0.0004;
Fe I;663.98779;0.00013;
Fe II;664.26849;0.00011;
Fe II;664.3057;0.0002;D+
Fe II;664.5367;0.0003;
Fe I;664.5367;0.0007;
Fe I;664.69314;0.00013;
Fe II;664.7687;0.0004;C+
Fe I;664.80806;0.00013;B+
Fe II;665.0982;0.0003;D
Fe I;665.38523;0.00013;
Fe I;666.32321;0.00013;
Fe I;666.34417;0.00013;B
Fe II;666.4469;0.0015;C+
Fe I;666.5427;0.0004;
Fe I;666.74187;0.00013;
Fe I;666.77108;0.00013;C+
Fe I;667.268;0.0004;
Fe I;667.3814;0.0007;
Fe I;667.6865;0.0004;
Fe I;667.79865;0.00013;B
Fe II;667.8835;0.0003;C+
Fe II;667.9742;0.0002;C+
Fe I;668.2236;0.0004;
Fe II;668.5485;0.0004;C+
Fe II;668.6872;0.0003;D+
Fe I;668.74918;0.00013;
Fe I;669.2272;0.00013;
Fe I;669.2469;0.0009;
Fe II;669.3099;0.0004;D+
Fe II;669.3228;0.0006;D
Fe II;669.84768;0.00004;
Fe I;669.91414;0.00013;C+
Fe II;670.1537;0.0008;D+
Fe I;670.3567;0.00013;D
Fe I;670.44805;0.00013;
Fe I;670.5102;0.00013;
Fe I;670.74327;0.00014;
Fe II;670.8878;0.0003;C+
Fe I;671.03191;0.00014;
Fe I;671.1821;0.0004;
Fe I;671.2438;0.0004;
Fe I;671.30465;0.00014;
Fe I;671.31957;0.00014;
Fe I;671.37444;0.00014;
Fe I;671.53828;0.00014;
Fe I;671.62368;0.00014;
Fe I;671.7301;0.0007;
Fe I;671.75266;0.00014;
Fe III;671.881;0.003;D+
Fe II;671.9641;0.0006;C+
Fe II;672.138;0.004;
Fe II;672.437;0.01;C+
Fe I;672.53568;0.00014;
Fe I;672.66664;0.00014;
Fe I;673.02919;0.00014;
Fe II;673.20641;0.00003;D+
Fe I;673.20644;0.00014;
Fe I;673.31508;0.00014;
Fe I;673.5006;0.0009;
Fe I;673.65309;0.00014;
Fe I;673.7269;0.0004;
Fe I;673.79866;0.00014;
Fe I;673.95215;0.00014;C
Fe I;674.51008;0.00014;
Fe I;674.5956;0.00014;
Fe I;674.69545;0.00014;
Fe II;674.8121;0.0002;
Fe II;674.8848;0.0002;D+
Fe II;674.9991;0.0008;C+
Fe I;675.0152;0.00014;B
Fe I;675.27067;0.00014;B
Fe I;675.34635;0.00014;
Fe II;675.43772;0.00004;D+
Fe I;675.5605;0.00005;
Fe II;675.7168;0.001;D+
Fe II;676.3627;0.0003;
Fe I;676.41075;0.00014;
Fe II;676.5513;0.0002;
Fe II;676.7476;0.0011;
Fe I;676.9659;0.0004;
Fe II;677.0903;0.0005;C+
Fe II;677.72447;0.00015;C+
Fe I;677.74089;0.00014;
Fe II;677.954;0.003;
Fe I;678.3265;0.0004;
Fe I;678.37035;0.00014;
Fe II;678.5057;0.00011;
Fe I;678.574;0.00014;
Fe I;678.585;0.0004;
Fe I;678.64264;0.00014;
Fe I;678.68599;0.00014;E
Fe I;678.7162;0.0009;
Fe II;678.7162;0.0007;D+
Fe II;679.25375;0.00017;D
Fe II;679.25375;0.00017;B+
Fe I;679.32588;0.00014;B
Fe I;679.4618;0.0004;
Fe I;679.60472;0.00014;
Fe I;679.61248;0.00014;
Fe II;679.8256;0.0007;
Fe I;680.187;0.0004;
Fe II;680.3136;0.0013;B+
Fe I;680.3831;0.0004;
Fe I;680.40004;0.00014;B
Fe I;680.42709;0.00014;B
Fe I;680.68444;0.00014;E
Fe II;680.9239;;C+
Fe I;681.02623;0.00014;C+
Fe II;681.3965;0.0002;
Fe I;681.4742;0.0007;
Fe II;681.5138;0.0002;C+
Fe II;681.5138;0.0002;C+
Fe II;681.5248;0.0002;C+
Fe II;681.7289;0.0004;
Fe I;681.959;0.0004;
Fe II;681.9987;0.0005;D+
Fe II;681.9987;0.0005;
Fe I;682.03715;0.00014;E
Fe V;682.06;0.1;C+
Fe I;682.4823;0.0007;
Fe II;682.8355;0.0004;D+
Fe I;682.85908;0.00014;D
Fe I;683.3225;0.0004;
Fe II;683.4574;0.0006;
Fe I;683.70057;0.00014;B
Fe I;683.8832;0.0004;
Fe I;683.98301;0.00014;E
Fe I;684.1339;0.0009;D
Fe II;684.16629;0.00006;B+
Fe I;684.26854;0.00014;E
Fe I;684.36555;0.00014;D
Fe I;684.4657;0.0007;
Fe II;684.5339;0.0006;
Fe II;684.5339;0.0006;
Fe I;684.7595;0.0007;
Fe I;685.1634;0.0007;
Fe II;685.18906;0.00018;
Fe I;685.4822;0.0004;B
Fe I;685.51617;0.00014;C
Fe II;685.56255;0.00013;C+
Fe I;685.5713;0.0004;
Fe I;685.6073;0.0009;
Fe II;685.72498;0.00005;
Fe I;685.72499;0.00014;
Fe II;685.78542;0.00004;B+
Fe I;685.81493;0.00014;C+
Fe II;686.0291;0.0002;B+
Fe II;686.09927;0.00015;C+
Fe I;686.1942;0.0007;
Fe II;686.25112;0.00005;B+
Fe II;686.6133;0.0003;C+
Fe II;687.07271;0.00006;B+
Fe II;687.16987;0.00012;B+
Fe I;687.6001;0.0007;
Fe II;687.7543;0.0005;
Fe II;687.8274;0.001;
Fe I;688.063;0.0004;
Fe II;688.23406;0.00005;B+
Fe I;688.5756;0.0004;E
Fe II;689.6167;;C
Fe II;690.56513;0.00003;B+
Fe II;690.6384;0.0002;C+
Fe II;690.7808;0.0003;
Fe II;690.8637;0.0002;B+
Fe I;691.6681;0.00014;D
Fe II;692.20272;0.00003;B+
Fe II;692.78771;0.00005;B+
Fe II;693.20008;0.00005;B+
Fe I;694.52048;0.00014;B
Fe I;695.1245;0.0004;
Fe II;695.26735;0.00005;B+
Fe II;696.6325;;C+
Fe II;697.5753;0.0003;B+
Fe I;697.88512;0.00015;B
Fe II;698.73978;0.00013;B+
Fe I;699.98836;0.00015;D
Fe II;700.7969;0.0002;
Fe I;700.797;0.0004;
Fe I;701.1343;0.0004;
Fe I;701.63916;0.00015;D
Fe I;702.29535;0.00015;D
Fe II;703.02581;0.00007;E
Fe I;703.8223;0.00015;D
Fe II;703.9732;0.0002;B+
Fe II;704.8006;;C+
Fe XV;705.86;0.1;C
Fe I;706.8409;0.001;D
Fe III;707.831;;B
Fe III;708.862;;B
Fe I;709.03831;0.00015;D
Fe II;709.3961;0.0002;B+
Fe I;710.7461;0.001;D
Fe II;712.7421;0.0002;B+
Fe II;712.80876;0.00019;B+
Fe I;713.09217;0.00015;D
Fe I;713.29858;0.00015;D+
Fe II;713.45425;0.00007;B+
Fe I;714.8148;0.0004;
Fe II;715.5174;;C+
Fe I;716.44481;0.00015;
Fe II;717.1999;;C
Fe I;718.11955;0.00015;
Fe I;718.73175;0.00016;C+
Fe I;720.71111;0.00016;C
Fe I;720.73876;0.00016;
Fe I;721.9685;0.0004;
Fe II;722.239;0.003;E
Fe I;722.366;0.0004;D+
Fe II;722.451;0.005;E
Fe I;723.9867;0.0004;
Fe I;724.8107;0.0004;
Fe I;726.1514;0.0004;
Fe II;726.3435;0.0014;
Fe III;726.514;0.003;
Fe I;728.4835;0.0004;
Fe I;728.8738;0.00016;
Fe I;729.2829;0.0004;C
Fe I;729.30449;0.00016;
Fe II;730.154;;E
Fe II;730.48472;0.0001;D+
Fe II;730.48472;0.0001;
Fe I;730.6562;0.0004;
Fe I;730.79313;0.00016;C+
Fe II;730.797;0.01;
Fe I;731.10754;0.00016;
Fe III;731.763;0.003;B
Fe III;731.956;0.003;B
Fe III;732.014;0.006;B
Fe III;732.014;0.006;B
Fe III;732.014;0.006;B
Fe III;732.014;0.006;B
Fe I;732.0682;0.0004;C
Fe II;732.07;0.01;E
Fe III;732.288;0.006;B
Fe III;732.288;0.006;B
Fe II;734.00487;0.00016;
Fe I;734.3946;0.0004;
Fe I;738.63327;0.00016;
Fe II;738.8167;;C
Fe I;738.9308;0.0004;
Fe I;738.93983;0.00016;
Fe II;738.958;0.0004;
Fe II;739.391;0.0002;
Fe I;739.6507;0.0008;
Fe I;739.6507;0.0008;
Fe II;739.7737;0.0003;B+
Fe I;740.16844;0.00016;C
Fe II;740.8372;0.0006;
Fe I;741.11539;0.00016;
Fe II;741.1382;0.0004;D+
Fe II;741.60217;0.00016;C+
Fe II;741.754;0.002;
Fe I;741.8667;0.00017;C+
Fe II;742.1228;0.0004;D+
Fe I;742.1558;0.0004;
Fe II;742.23502;0.00017;C+
Fe I;743.08562;0.00017;
Fe II;743.5621;0.0006;D
Fe II;743.95532;0.00019;D+
Fe II;744.09114;0.00004;
Fe I;744.09118;0.00017;
Fe I;744.30219;0.00017;
Fe II;744.3604;0.0004;D+
Fe I;744.57504;0.00017;
Fe II;744.71623;0.00005;C+
Fe I;744.73933;0.00017;
Fe II;744.934;0.003;C
Fe II;745.13589;0.0001;C+
Fe II;745.14886;0.00007;D+
Fe II;745.2561;;C+
Fe II;745.26386;0.00016;D+
Fe I;745.3997;0.0004;
Fe I;746.036;0.0008;
Fe II;746.099;0.0009;
Fe I;746.15201;0.00017;
Fe II;746.2414;0.0004;E
Fe II;746.32313;0.00004;D
Fe I;746.3382;0.0004;
Fe II;746.56258;0.00012;
Fe II;746.56258;0.00012;
Fe II;746.57789;0.00004;
Fe I;746.6519;0.0004;
Fe II;746.6771;0.0006;D
Fe II;746.89381;0.00006;C+
Fe I;746.9191;0.0008;
Fe II;747.04146;0.00011;B+
Fe II;747.17285;0.00005;
Fe II;747.1862;0.0004;
Fe I;747.2751;0.0004;
Fe I;747.35535;0.00017;
Fe II;747.36172;0.0002;
Fe II;747.5433;0.0004;D+
Fe II;747.56121;0.00011;C+
Fe II;747.63752;0.00007;
Fe I;747.63754;0.00017;
Fe I;747.7508;0.0004;
Fe II;748.0725;0.0003;D+
Fe I;748.1319;0.0004;
Fe I;748.1741;0.0008;
Fe I;748.19321;0.00017;
Fe I;748.22228;0.00017;
Fe I;748.4297;0.0011;
Fe I;748.611;0.0004;
Fe I;748.6661;0.0004;
Fe I;749.1426;0.0004;
Fe I;749.16481;0.00017;
Fe II;749.44024;0.00015;D+
Fe II;749.469;0.0003;C+
Fe I;749.5067;0.00017;
Fe II;749.56269;0.00004;B+
Fe II;749.66936;0.00004;C+
Fe I;749.853;0.00017;
Fe I;750.1276;0.0005;
Fe I;750.60139;0.00017;
Fe I;750.6146;0.0008;
Fe II;750.65436;0.00004;C+
Fe I;750.72658;0.00017;
Fe I;750.8617;0.0008;
Fe II;750.9022;0.0004;C+
Fe II;751.0661;0.0004;D+
Fe II;751.08676;0.0001;D+
Fe I;751.102;0.00017;B
Fe II;751.1491;0.00014;
Fe II;751.1935;0.0003;D+
Fe I;751.2138;0.0005;
Fe II;751.24526;0.00006;C+
Fe II;751.31767;0.00004;B+
Fe I;751.4199;0.0005;
Fe I;751.51028;0.00006;
Fe II;751.51029;0.00004;D
Fe II;751.588;0.005;D+
Fe II;751.5938;0.0002;
Fe II;751.61844;0.00004;
Fe II;751.78103;0.00004;B+
Fe II;751.79588;0.00006;
Fe II;751.86811;0.00004;B+
Fe II;752.0736;0.0003;D+
Fe II;752.0918;0.0003;D+
Fe II;752.21054;0.00011;C+
Fe II;752.21054;0.00011;
Fe II;752.35543;0.00005;D+
Fe II;752.50984;0.00004;B+
Fe II;752.56173;0.00004;
Fe II;752.6441;0.0007;D+
Fe I;752.8145;0.0005;
Fe II;753.07064;0.00005;C+
Fe I;753.11447;0.00017;
Fe II;753.25058;0.00006;C+
Fe II;753.6671;0.0006;D+
Fe II;753.9518;0.0004;
Fe II;754.02413;0.00004;C+
Fe I;754.043;0.0005;
Fe I;754.1531;0.0005;
Fe I;754.19123;0.00017;
Fe II;754.33767;0.00004;C+
Fe I;754.5582;0.0005;
Fe I;754.61769;0.00006;
Fe I;754.78963;0.00017;
Fe II;754.86614;0.00004;B+
Fe I;755.1108;0.0005;
Fe II;755.3824;0.00004;
Fe I;755.9573;0.0005;
Fe II;755.97192;0.00004;
Fe I;755.97196;0.00017;
Fe I;756.30103;0.00017;
Fe II;756.52539;0.00004;C+
Fe II;756.62177;0.00004;B+
Fe I;756.88995;0.00017;
Fe II;757.04771;0.00004;C+
Fe II;757.17351;0.00005;
Fe II;757.2574;0.0006;
Fe II;757.2574;0.0006;
Fe II;757.40236;0.00004;
Fe II;757.63305;0.00004;D+
Fe II;758.01951;0.00016;D+
Fe II;758.10918;0.00017;D+
Fe II;758.16511;0.00012;
Fe I;758.21214;0.00017;
Fe I;758.37877;0.00017;D+
Fe I;758.60182;0.00017;
Fe II;758.66443;0.00004;B+
Fe II;758.76241;0.00004;B+
Fe II;758.77853;0.00004;
Fe I;758.83048;0.00017;
Fe II;759.2611;0.0006;D+
Fe II;759.26837;0.00004;
Fe II;759.35607;0.00008;
Fe I;759.425;0.0005;
Fe II;759.44375;0.00004;D+
Fe II;759.5886;0.0002;D+
Fe II;760.02294;0.00013;D+
Fe I;760.06954;0.00017;
Fe II;760.2201;0.00006;
Fe II;760.50905;0.00004;D
Fe I;760.53588;0.00017;
Fe I;760.64692;0.00017;
Fe II;760.75854;0.00005;D+
Fe I;761.02677;0.00017;
Fe II;761.126;0.00004;
Fe II;761.38971;0.00004;B+
Fe I;761.5083;0.0005;
Fe I;761.5848;0.0005;
Fe II;761.69268;0.00006;C+
Fe I;761.72375;0.00017;
Fe I;761.79892;0.00017;
Fe II;761.82341;0.00008;D+
Fe II;762.00567;0.00005;D+
Fe I;762.05123;0.00017;
Fe II;762.12112;0.00004;B+
Fe I;762.3049;0.0009;
Fe II;762.7981;0.00006;
Fe II;763.19332;0.00004;C+
Fe I;763.4006;0.0005;
Fe II;763.5204;0.0003;
Fe I;763.5848;0.0005;
Fe II;763.62371;0.00005;D+
Fe II;763.7515;;C
Fe II;764.08219;0.00004;D
Fe II;764.5557;0.00007;
Fe II;764.5908;0.0007;D
Fe II;764.76479;0.00004;B+
